"lat","long","year","catch","spp","waterTmpC","TowID"
57.65817,-165.88283,1992,3.5573,"walleye pollock",0.2,"1992_57.65817_-165.88283"
57.659,-159.63733,1992,7.1331,"walleye pollock",-9999,"1992_57.659_-159.63733"
57.65967,-162.13867,1992,6.6538,"walleye pollock",3.8,"1992_57.65967_-162.13867"
58.01517,-158.31033,1992,2.328,"walleye pollock",-9999,"1992_58.01517_-158.31033"
58.01833,-162.7515,1992,10.6054,"walleye pollock",3.4,"1992_58.01833_-162.7515"
58.01883,-158.9685,1992,1.0719,"walleye pollock",-9999,"1992_58.01883_-158.9685"
56.6615,-163.38417,1992,99.6702,"walleye pollock",0.6,"1992_56.6615_-163.38417"
56.66217,-162.78483,1992,25.5074,"walleye pollock",-9999,"1992_56.66217_-162.78483"
56.66417,-171.35267,1992,28.2208,"walleye pollock",-9999,"1992_56.66417_-171.35267"
57.15533,-168.64983,1992,61.4735,"walleye pollock",-0.1,"1992_57.15533_-168.64983"
57.1785,-169.88167,1992,1.0238,"walleye pollock",4.5,"1992_57.1785_-169.88167"
57.66283,-170.89,1992,200.7749,"walleye pollock",1.5,"1992_57.66283_-170.89"
57.66917,-160.88767,1992,31.8358,"walleye pollock",2.1,"1992_57.66917_-160.88767"
57.66983,-163.37267,1992,11.8065,"walleye pollock",3.5,"1992_57.66983_-163.37267"
58.31967,-165.91683,1992,4.1668,"walleye pollock",3.2,"1992_58.31967_-165.91683"
58.3205,-170.38667,1992,8.8275,"walleye pollock",-1,"1992_58.3205_-170.38667"
58.32067,-173.56667,1992,48.8921,"walleye pollock",3.3,"1992_58.32067_-173.56667"
56.67067,-160.987,1992,9.5041,"walleye pollock",2.6,"1992_56.67067_-160.987"
56.67283,-159.747,1992,9.7921,"walleye pollock",3.8,"1992_56.67283_-159.747"
56.67417,-165.83967,1992,8.9632,"walleye pollock",-0.3,"1992_56.67417_-165.83967"
57.1815,-169.31483,1992,38.1578,"walleye pollock",-0.4,"1992_57.1815_-169.31483"
57.30917,-165.8625,1992,7.6767,"walleye pollock",0.2,"1992_57.30917_-165.8625"
57.314,-172.71517,1992,0.9192,"walleye pollock",-9999,"1992_57.314_-172.71517"
57.67033,-172.17083,1992,142.1383,"walleye pollock",-9999,"1992_57.67033_-172.17083"
57.6705,-158.34583,1992,3.035,"walleye pollock",-9999,"1992_57.6705_-158.34583"
57.6735,-173.38617,1992,57.8722,"walleye pollock",3.3,"1992_57.6735_-173.38617"
58.32083,-165.28167,1992,14.7287,"walleye pollock",3.4,"1992_58.32083_-165.28167"
58.3225,-167.83717,1992,119.828,"walleye pollock",2.5,"1992_58.3225_-167.83717"
58.32417,-172.93317,1992,135.1062,"walleye pollock",1.7,"1992_58.32417_-172.93317"
56.67617,-171.96767,1992,575.2174,"walleye pollock",3.9,"1992_56.67617_-171.96767"
56.67717,-169.532,1992,55.0342,"walleye pollock",2.8,"1992_56.67717_-169.532"
56.67717,-161.585,1992,42.4457,"walleye pollock",-9999,"1992_56.67717_-161.585"
57.32033,-171.4665,1992,14.2119,"walleye pollock",3.3,"1992_57.32033_-171.4665"
57.32067,-168.36933,1992,148.346,"walleye pollock",0,"1992_57.32067_-168.36933"
57.67483,-169.67367,1992,11.7285,"walleye pollock",-0.5,"1992_57.67483_-169.67367"
57.67583,-161.506,1992,20.6281,"walleye pollock",-9999,"1992_57.67583_-161.506"
58.34333,-169.74283,1992,30.2706,"walleye pollock",-0.7,"1992_58.34333_-169.74283"
58.34483,-172.305,1992,167.4726,"walleye pollock",1.1,"1992_58.34483_-172.305"
58.34517,-164.63567,1992,7.4632,"walleye pollock",3.2,"1992_58.34517_-164.63567"
58.34567,-162.72017,1992,4.4645,"walleye pollock",4,"1992_58.34567_-162.72017"
56.67767,-166.44217,1992,46.3728,"walleye pollock",-0.5,"1992_56.67767_-166.44217"
56.67817,-164.00267,1992,71.2104,"walleye pollock",-0.4,"1992_56.67817_-164.00267"
56.68033,-164.60133,1992,30.6449,"walleye pollock",-0.7,"1992_56.68033_-164.60133"
57.322,-165.23483,1992,12.7076,"walleye pollock",0.1,"1992_57.322_-165.23483"
57.32333,-160.30033,1992,9.5181,"walleye pollock",-9999,"1992_57.32333_-160.30033"
57.32367,-170.21867,1992,0.4304,"walleye pollock",4.3,"1992_57.32367_-170.21867"
57.677,-164.6185,1992,30.7642,"walleye pollock",1.9,"1992_57.677_-164.6185"
57.6775,-169.03683,1992,16.7249,"walleye pollock",-0.1,"1992_57.6775_-169.03683"
57.67817,-162.7525,1992,9.8024,"walleye pollock",4,"1992_57.67817_-162.7525"
58.32583,-164.00383,1992,12.5837,"walleye pollock",3.2,"1992_58.32583_-164.00383"
58.32683,-168.43217,1992,122.131,"walleye pollock",1.5,"1992_58.32683_-168.43217"
58.327,-160.17667,1992,0,"walleye pollock",-9999,"1992_58.327_-160.17667"
58.33017,-162.0685,1992,8.9904,"walleye pollock",3.8,"1992_58.33017_-162.0685"
56.68133,-168.90417,1992,69.43,"walleye pollock",1.4,"1992_56.68133_-168.90417"
56.816,-170.48117,1992,200.3665,"walleye pollock",2.7,"1992_56.816_-170.48117"
56.82333,-168.58333,1992,620.8227,"walleye pollock",0,"1992_56.82333_-168.58333"
57.32483,-162.1495,1992,18.0318,"walleye pollock",3.9,"1992_57.32483_-162.1495"
57.32533,-159.66583,1992,73.4786,"walleye pollock",2.6,"1992_57.32533_-159.66583"
57.327,-167.0735,1992,14.9932,"walleye pollock",0.7,"1992_57.327_-167.0735"
57.679,-166.50583,1992,25.0973,"walleye pollock",0.9,"1992_57.679_-166.50583"
57.6815,-167.13183,1992,18.6056,"walleye pollock",0.6,"1992_57.6815_-167.13183"
58.341,-167.18317,1992,28.4989,"walleye pollock",2.7,"1992_58.341_-167.18317"
58.3425,-166.55733,1992,4.3033,"walleye pollock",3.3,"1992_58.3425_-166.55733"
56.8325,-169.86183,1992,471.2028,"walleye pollock",2.4,"1992_56.8325_-169.86183"
56.84433,-169.30033,1992,495.991,"walleye pollock",0.6,"1992_56.84433_-169.30033"
57.327,-162.76167,1992,20.1627,"walleye pollock",-9999,"1992_57.327_-162.76167"
57.32783,-163.382,1992,44.6633,"walleye pollock",2.4,"1992_57.32783_-163.382"
57.32933,-160.94667,1992,2.2889,"walleye pollock",2.6,"1992_57.32933_-160.94667"
57.68317,-159.023,1992,96.8222,"walleye pollock",2.6,"1992_57.68317_-159.023"
57.82617,-170.62333,1992,442.3723,"walleye pollock",1.1,"1992_57.82617_-170.62333"
57.8315,-169.98833,1992,27.122,"walleye pollock",-0.5,"1992_57.8315_-169.98833"
58.32433,-171.64933,1992,430.0904,"walleye pollock",1.6,"1992_58.32433_-171.64933"
56.9815,-172.65033,1992,27.172,"walleye pollock",3.9,"1992_56.9815_-172.65033"
56.98533,-168.3285,1992,300.5922,"walleye pollock",0,"1992_56.98533_-168.3285"
56.98817,-167.69783,1992,53.9165,"walleye pollock",0.9,"1992_56.98817_-167.69783"
57.33017,-167.70933,1992,28.7929,"walleye pollock",0.7,"1992_57.33017_-167.70933"
57.331,-173.325,1992,655.1354,"walleye pollock",3.5,"1992_57.331_-173.325"
57.33383,-158.40483,1992,10.1253,"walleye pollock",-9999,"1992_57.33383_-158.40483"
57.843,-168.72383,1992,190.8093,"walleye pollock",0.7,"1992_57.843_-168.72383"
57.844,-169.37933,1992,17.3148,"walleye pollock",-0.5,"1992_57.844_-169.37933"
58.33167,-160.75833,1992,0,"walleye pollock",-9999,"1992_58.33167_-160.75833"
58.3395,-171.03917,1992,39.567,"walleye pollock",-0.4,"1992_58.3395_-171.03917"
56.98833,-160.334,1992,4.3264,"walleye pollock",-9999,"1992_56.98833_-160.334"
56.989,-165.85117,1992,315.105,"walleye pollock",-9999,"1992_56.989_-165.85117"
57.33833,-161.5345,1992,23.7673,"walleye pollock",-9999,"1992_57.33833_-161.5345"
57.3395,-172.09933,1992,107.6023,"walleye pollock",-9999,"1992_57.3395_-172.09933"
57.34133,-169.6055,1992,11.1545,"walleye pollock",0.7,"1992_57.34133_-169.6055"
57.98483,-165.89533,1992,17.0029,"walleye pollock",2.1,"1992_57.98483_-165.89533"
57.9865,-167.80167,1992,155.3956,"walleye pollock",0.8,"1992_57.9865_-167.80167"
56.32633,-161.00467,1992,309.8385,"walleye pollock",3.1,"1992_56.32633_-161.00467"
56.32833,-167.021,1992,28.1326,"walleye pollock",3.2,"1992_56.32833_-167.021"
56.32867,-170.06733,1992,163.4579,"walleye pollock",3,"1992_56.32867_-170.06733"
56.98917,-173.25333,1992,611.4328,"walleye pollock",3.4,"1992_56.98917_-173.25333"
56.98917,-159.70833,1992,61.0377,"walleye pollock",2.3,"1992_56.98917_-159.70833"
56.98983,-162.16467,1992,91.8347,"walleye pollock",2.1,"1992_56.98983_-162.16467"
57.3455,-170.84733,1992,390.1465,"walleye pollock",1.4,"1992_57.3455_-170.84733"
57.3455,-164.00583,1992,49.0192,"walleye pollock",0.8,"1992_57.3455_-164.00583"
57.34617,-164.61983,1992,24.7429,"walleye pollock",0.2,"1992_57.34617_-164.61983"
57.98717,-164.0015,1992,5.0069,"walleye pollock",2.8,"1992_57.98717_-164.0015"
57.98833,-165.24783,1992,9.5924,"walleye pollock",3.3,"1992_57.98833_-165.24783"
57.9885,-171.60533,1992,191.7753,"walleye pollock",2.7,"1992_57.9885_-171.60533"
56.33717,-165.79567,1992,40.3917,"walleye pollock",-0.7,"1992_56.33717_-165.79567"
56.34017,-170.69017,1992,31.0862,"walleye pollock",4.2,"1992_56.34017_-170.69017"
56.34267,-168.25433,1992,128.9704,"walleye pollock",3.8,"1992_56.34267_-168.25433"
56.99117,-165.21717,1992,28.9122,"walleye pollock",-0.4,"1992_56.99117_-165.21717"
56.99267,-162.789,1992,30.5686,"walleye pollock",-9999,"1992_56.99267_-162.789"
56.9935,-171.39033,1992,40.3116,"walleye pollock",3.3,"1992_56.9935_-171.39033"
57.34667,-168.9875,1992,21.1738,"walleye pollock",0.2,"1992_57.34667_-168.9875"
57.348,-166.49283,1992,103.7046,"walleye pollock",1.2,"1992_57.348_-166.49283"
57.98867,-170.33833,1992,59.307,"walleye pollock",0.1,"1992_57.98867_-170.33833"
57.98917,-172.8765,1992,221.2824,"walleye pollock",2.4,"1992_57.98917_-172.8765"
56.3435,-163.398,1992,121.2022,"walleye pollock",1.1,"1992_56.3435_-163.398"
56.34417,-162.19933,1992,115.7279,"walleye pollock",-9999,"1992_56.34417_-162.19933"
56.34433,-166.42533,1992,144.1864,"walleye pollock",3.6,"1992_56.34433_-166.42533"
56.994,-166.44533,1992,117.0783,"walleye pollock",-9999,"1992_56.994_-166.44533"
56.99517,-170.16433,1992,12.4322,"walleye pollock",3.9,"1992_56.99517_-170.16433"
56.9965,-170.77567,1992,516.5293,"walleye pollock",2.6,"1992_56.9965_-170.77567"
57.34817,-159.06767,1992,7.4419,"walleye pollock",2.6,"1992_57.34817_-159.06767"
57.48967,-170.58817,1992,183.3171,"walleye pollock",1.7,"1992_57.48967_-170.58817"
57.49267,-168.73067,1992,98.8218,"walleye pollock",0.1,"1992_57.49267_-168.73067"
57.99167,-162.115,1992,1.1445,"walleye pollock",2.8,"1992_57.99167_-162.115"
57.99233,-168.4235,1992,197.3228,"walleye pollock",0.2,"1992_57.99233_-168.4235"
57.99233,-160.21817,1992,104.9667,"walleye pollock",-9999,"1992_57.99233_-160.21817"
56.34433,-164.0045,1992,661.4105,"walleye pollock",1.2,"1992_56.34433_-164.0045"
56.34483,-161.61683,1992,108.3563,"walleye pollock",-9999,"1992_56.34483_-161.61683"
56.3455,-164.58533,1992,108.5157,"walleye pollock",-9999,"1992_56.3455_-164.58533"
56.99783,-163.38383,1992,28.0541,"walleye pollock",0.7,"1992_56.99783_-163.38383"
56.998,-167.03883,1992,113.3949,"walleye pollock",1.1,"1992_56.998_-167.03883"
57.5005,-169.97417,1992,346.318,"walleye pollock",0.7,"1992_57.5005_-169.97417"
57.51183,-169.367,1992,15.6731,"walleye pollock",-0.2,"1992_57.51183_-169.367"
57.99383,-159.60417,1992,0.4272,"walleye pollock",-9999,"1992_57.99383_-159.60417"
57.99417,-170.94933,1992,225.6353,"walleye pollock",1,"1992_57.99417_-170.94933"
57.99533,-173.4855,1992,332.4535,"walleye pollock",3.3,"1992_57.99533_-173.4855"
56.3495,-169.5055,1992,39.1811,"walleye pollock",3.8,"1992_56.3495_-169.5055"
56.35417,-168.86417,1992,134.2536,"walleye pollock",3.7,"1992_56.35417_-168.86417"
56.651,-168.27383,1992,128.73,"walleye pollock",0.5,"1992_56.651_-168.27383"
56.99883,-169.554,1992,68.439,"walleye pollock",0.7,"1992_56.99883_-169.554"
57.0065,-160.94467,1992,1.7459,"walleye pollock",2.6,"1992_57.0065_-160.94467"
57.6515,-171.53217,1992,16.7737,"walleye pollock",2.3,"1992_57.6515_-171.53217"
57.9955,-163.38817,1992,6.7352,"walleye pollock",3.1,"1992_57.9955_-163.38817"
57.99917,-169.70683,1992,27.0221,"walleye pollock",-0.7,"1992_57.99917_-169.70683"
56.65267,-172.56617,1992,51.9017,"walleye pollock",3.8,"1992_56.65267_-172.56617"
56.65317,-167.67067,1992,88.7272,"walleye pollock",0.3,"1992_56.65317_-167.67067"
60.673,-178.14967,1991,211.0866,"walleye pollock",1.4,"1991_60.673_-178.14967"
55.018,-166.33217,1992,198.0892,"walleye pollock",4,"1992_55.018_-166.33217"
55.32883,-167.551,1992,74.7129,"walleye pollock",4,"1992_55.32883_-167.551"
55.329,-166.96017,1992,71.2143,"walleye pollock",3.9,"1992_55.329_-166.96017"
55.33167,-165.16867,1992,114.3157,"walleye pollock",4.5,"1992_55.33167_-165.16867"
61.3295,-175.6665,1991,1.2242,"walleye pollock",-1.4,"1991_61.3295_-175.6665"
61.34,-176.93917,1991,23.4122,"walleye pollock",-0.1,"1991_61.34_-176.93917"
61.3455,-173.55467,1991,0.6477,"walleye pollock",-1.6,"1991_61.3455_-173.55467"
60.67733,-174.1175,1991,0.1291,"walleye pollock",-1.4,"1991_60.67733_-174.1175"
60.6815,-172.776,1991,24.3746,"walleye pollock",2.1,"1991_60.6815_-172.776"
60.68617,-173.467,1991,43.4703,"walleye pollock",0.4,"1991_60.68617_-173.467"
55.332,-164.58633,1992,270.2785,"walleye pollock",3.9,"1992_55.332_-164.58633"
55.33383,-163.41617,1992,255.7682,"walleye pollock",2.1,"1992_55.33383_-163.41617"
55.34,-165.78367,1992,94.114,"walleye pollock",4.1,"1992_55.34_-165.78367"
55.3485,-166.355,1992,52.1768,"walleye pollock",3.8,"1992_55.3485_-166.355"
61.34767,-175.006,1991,0.0513,"walleye pollock",-1.5,"1991_61.34767_-175.006"
61.35217,-176.40833,1991,43.3766,"walleye pollock",-0.4,"1991_61.35217_-176.40833"
55.3485,-164.00683,1992,48.4377,"walleye pollock",4.8,"1992_55.3485_-164.00683"
55.65,-168.18483,1992,23.7224,"walleye pollock",0,"1992_55.65_-168.18483"
55.65783,-167.58433,1992,25.5097,"walleye pollock",3.9,"1992_55.65783_-167.58433"
61.35767,-174.33267,1991,0.2677,"walleye pollock",-1.5,"1991_61.35767_-174.33267"
55.658,-162.83417,1992,11.4567,"walleye pollock",-9999,"1992_55.658_-162.83417"
55.663,-165.16333,1992,51.1458,"walleye pollock",4.2,"1992_55.663_-165.16333"
55.67367,-166.38233,1992,38.9661,"walleye pollock",3.9,"1992_55.67367_-166.38233"
55.67883,-165.7985,1992,23.5089,"walleye pollock",4.2,"1992_55.67883_-165.7985"
61.63767,-176.43367,1991,25.6785,"walleye pollock",-0.6,"1991_61.63767_-176.43367"
55.6805,-164.00467,1992,151.1491,"walleye pollock",2.5,"1992_55.6805_-164.00467"
55.68233,-164.59533,1992,99.5827,"walleye pollock",2.5,"1992_55.68233_-164.59533"
61.65383,-174.35417,1991,0.0261,"walleye pollock",-1.6,"1991_61.65383_-174.35417"
55.9835,-167.62217,1992,47.9263,"walleye pollock",3.8,"1992_55.9835_-167.62217"
55.986,-168.2175,1992,21.8137,"walleye pollock",0,"1992_55.986_-168.2175"
55.99117,-162.81683,1992,191.4477,"walleye pollock",2.1,"1992_55.99117_-162.81683"
55.9925,-167.0185,1992,10.3853,"walleye pollock",3.6,"1992_55.9925_-167.0185"
61.67717,-173.66183,1991,0.6714,"walleye pollock",-1.7,"1991_61.67717_-173.66183"
61.681,-175.81267,1991,0.6129,"walleye pollock",-1.5,"1991_61.681_-175.81267"
56.0095,-165.78483,1992,58.3799,"walleye pollock",4.2,"1992_56.0095_-165.78483"
56.01117,-164.0035,1992,0.5918,"walleye pollock",1.5,"1992_56.01117_-164.0035"
56.0135,-164.58717,1992,396.8138,"walleye pollock",0.9,"1992_56.0135_-164.58717"
56.01533,-162.23233,1992,62.8306,"walleye pollock",2.5,"1992_56.01533_-162.23233"
61.693,-175.15283,1991,0.4781,"walleye pollock",-1.6,"1991_61.693_-175.15283"
61.91233,-175.25017,1991,0.2449,"walleye pollock",-1.6,"1991_61.91233_-175.25017"
55.68667,-163.40383,1992,37.6449,"walleye pollock",2.3,"1992_55.68667_-163.40383"
55.68817,-166.96767,1992,21.2918,"walleye pollock",3.8,"1992_55.68817_-166.96767"
61.93083,-175.74933,1991,0.0181,"walleye pollock",-1.6,"1991_61.93083_-175.74933"
55.993,-165.18433,1992,43.2563,"walleye pollock",3,"1992_55.993_-165.18433"
55.993,-163.40183,1992,218.2432,"walleye pollock",1.8,"1992_55.993_-163.40183"
56.009,-166.40067,1992,24.6805,"walleye pollock",0,"1992_56.009_-166.40067"
61.994,-174.57967,1991,0.0187,"walleye pollock",-1.7,"1991_61.994_-174.57967"
56.32033,-167.65117,1992,9.9911,"walleye pollock",3.5,"1992_56.32033_-167.65117"
56.3225,-162.8005,1992,17.2859,"walleye pollock",1.1,"1992_56.3225_-162.8005"
56.326,-165.2015,1992,60.0644,"walleye pollock",0.2,"1992_56.326_-165.2015"
62.01117,-173.69017,1991,0.0141,"walleye pollock",-1.6,"1991_62.01117_-173.69017"
60.32567,-171.328,1991,6.9672,"walleye pollock",-0.5,"1991_60.32567_-171.328"
60.3295,-176.72533,1991,20.0035,"walleye pollock",1,"1991_60.3295_-176.72533"
60.69767,-174.7795,1991,3.6248,"walleye pollock",-1.2,"1991_60.69767_-174.7795"
60.96383,-176.23217,1991,35.13,"walleye pollock",-0.2,"1991_60.96383_-176.23217"
60.98,-177.003,1991,52.0223,"walleye pollock",0.4,"1991_60.98_-177.003"
60.3325,-169.36217,1991,23.535,"walleye pollock",3.1,"1991_60.3325_-169.36217"
60.33717,-167.33383,1991,1.3936,"walleye pollock",7.3,"1991_60.33717_-167.33383"
60.33867,-170.04717,1991,66.6735,"walleye pollock",-9999,"1991_60.33867_-170.04717"
60.98383,-174.168,1991,0.711,"walleye pollock",-1.5,"1991_60.98383_-174.168"
60.34133,-168.6825,1991,10.1983,"walleye pollock",4.2,"1991_60.34133_-168.6825"
60.34533,-167.96833,1991,1.4225,"walleye pollock",6.4,"1991_60.34533_-167.96833"
60.35483,-177.4055,1991,215.2628,"walleye pollock",0.8,"1991_60.35483_-177.4055"
60.99083,-172.17083,1991,4.0463,"walleye pollock",-0.2,"1991_60.99083_-172.17083"
60.9925,-171.52283,1991,0.3826,"walleye pollock",-9999,"1991_60.9925_-171.52283"
60.37633,-175.29217,1991,201.2535,"walleye pollock",0.5,"1991_60.37633_-175.29217"
60.38283,-174.276,1991,19.5696,"walleye pollock",-9999,"1991_60.38283_-174.276"
60.995,-175.5735,1991,13.2034,"walleye pollock",-1.3,"1991_60.995_-175.5735"
61.01017,-174.88433,1991,0.3807,"walleye pollock",-1.5,"1991_61.01017_-174.88433"
60.65233,-172.07483,1991,1.5645,"walleye pollock",-1,"1991_60.65233_-172.07483"
60.6575,-176.03783,1991,54.9941,"walleye pollock",0.2,"1991_60.6575_-176.03783"
54.68367,-165.12933,1992,0,"walleye pollock",6.5,"1992_54.68367_-165.12933"
54.77967,-165.51567,1992,19.2095,"walleye pollock",3.8,"1992_54.77967_-165.51567"
54.9955,-165.1505,1992,76.9399,"walleye pollock",4.8,"1992_54.9955_-165.1505"
61.01417,-173.50767,1991,0.3517,"walleye pollock",-1.5,"1991_61.01417_-173.50767"
61.0295,-177.56817,1991,234.2563,"walleye pollock",-9999,"1991_61.0295_-177.56817"
60.6585,-177.47583,1991,218.0239,"walleye pollock",-9999,"1991_60.6585_-177.47583"
60.6605,-176.967,1991,142.9614,"walleye pollock",0.9,"1991_60.6605_-176.967"
54.99567,-166.91933,1992,26.8627,"walleye pollock",4,"1992_54.99567_-166.91933"
54.9975,-165.75967,1992,38.7482,"walleye pollock",4.1,"1992_54.9975_-165.75967"
61.03167,-172.82733,1991,0.0363,"walleye pollock",-1.1,"1991_61.03167_-172.82733"
60.67067,-171.456,1991,6.9708,"walleye pollock",-9999,"1991_60.67067_-171.456"
60.67183,-175.46417,1991,44.1109,"walleye pollock",-0.3,"1991_60.67183_-175.46417"
55.319,-166.95233,1993,44.7116,"walleye pollock",3.9,"1993_55.319_-166.95233"
55.32283,-165.17367,1993,437.1192,"walleye pollock",4.5,"1993_55.32283_-165.17367"
55.32783,-164.58517,1993,247.1054,"walleye pollock",-9999,"1993_55.32783_-164.58517"
55.33617,-167.55733,1993,38.3851,"walleye pollock",3.9,"1993_55.33617_-167.55733"
55.33833,-163.98233,1993,59.4893,"walleye pollock",4.5,"1993_55.33833_-163.98233"
55.33983,-166.365,1993,22.7566,"walleye pollock",4,"1993_55.33983_-166.365"
54.98267,-165.15,1993,31.2489,"walleye pollock",4.8,"1993_54.98267_-165.15"
55.35567,-165.79083,1993,15.3213,"walleye pollock",4.2,"1993_55.35567_-165.79083"
55.35783,-163.42133,1993,2298.3689,"walleye pollock",-9999,"1993_55.35783_-163.42133"
55.01433,-165.74867,1993,40.1807,"walleye pollock",4.1,"1993_55.01433_-165.74867"
55.01583,-166.34233,1993,13.9651,"walleye pollock",3.9,"1993_55.01583_-166.34233"
55.01667,-164.5705,1993,2.9679,"walleye pollock",-9999,"1993_55.01667_-164.5705"
55.023,-166.94733,1993,1.1492,"walleye pollock",3.9,"1993_55.023_-166.94733"
54.665,-165.15783,1993,1.2868,"walleye pollock",5.5,"1993_54.665_-165.15783"
54.78067,-165.51283,1993,236.6985,"walleye pollock",-9999,"1993_54.78067_-165.51283"
58.67383,-174.89167,1992,0,"walleye pollock",3.1,"1992_58.67383_-174.89167"
58.67583,-174.26567,1992,448.4585,"walleye pollock",3.2,"1992_58.67583_-174.26567"
58.676,-171.7195,1992,93.1165,"walleye pollock",-0.2,"1992_58.676_-171.7195"
58.6765,-166.5645,1992,15.5454,"walleye pollock",3.4,"1992_58.6765_-166.5645"
61.34817,-174.98517,1992,0.6786,"walleye pollock",-1,"1992_61.34817_-174.98517"
61.6545,-173.58417,1992,0.1234,"walleye pollock",-1.5,"1992_61.6545_-173.58417"
61.66183,-174.98267,1992,0.325,"walleye pollock",-1.6,"1992_61.66183_-174.98267"
61.6775,-176.4635,1992,45.1334,"walleye pollock",0.3,"1992_61.6775_-176.4635"
61.67817,-175.78433,1992,0.4572,"walleye pollock",-0.4,"1992_61.67817_-175.78433"
59.00767,-175.0015,1992,172.4433,"walleye pollock",3.1,"1992_59.00767_-175.0015"
59.00933,-175.735,1992,183.15,"walleye pollock",2.8,"1992_59.00933_-175.735"
59.0105,-164.6435,1992,1.2809,"walleye pollock",4.4,"1992_59.0105_-164.6435"
59.68567,-174.44967,1992,89.0873,"walleye pollock",0.7,"1992_59.68567_-174.44967"
59.80267,-172.85967,1992,2.575,"walleye pollock",-9999,"1992_59.80267_-172.85967"
59.8215,-174.2335,1992,76.5342,"walleye pollock",-0.3,"1992_59.8215_-174.2335"
58.68,-169.788,1992,28.9141,"walleye pollock",-0.7,"1992_58.68_-169.788"
58.6805,-172.36917,1992,204.2602,"walleye pollock",0.9,"1992_58.6805_-172.36917"
61.67833,-174.432,1992,0.189,"walleye pollock",-1.6,"1992_61.67833_-174.432"
